Date,AAPL,BA,CVX,JNJ,MCD,MMM,MRK,NIKE,PFE
11.09.2013,14.769127,93.016769,90.244911,72.717545,78.880203,96.360855,37.869892,31.065197,20.495127
12.09.2013,14.926383,93.502167,90.223053,72.538277,78.653564,95.946877,37.981007,31.290407,20.237780
13.09.2013,14.680391,94.805084,90.405121,72.179710,78.791168,96.271576,37.933384,31.212271,20.380751
16.09.2013,14.213675,98.500885,90.361427,72.554588,79.082527,96.782967,38.250889,31.340963,20.523727
17.09.2013,14.377881,99.727142,90.550751,72.579018,79.252502,97.351166,38.108021,31.400715,20.473682
18.09.2013,14.673445,100.825668,91.628586,73.271736,79.883812,98.455124,38.417576,31.933861,20.759630
19.09.2013,14.914063,101.370667,91.351845,73.402115,79.252502,98.682419,38.306454,31.943060,20.616657
20.09.2013,14.759652,99.318390,90.973129,73.084282,78.426964,97.416122,38.108021,31.883299,20.709595
23.09.2013,15.493204,100.067772,91.410103,72.603470,78.734512,98.309029,37.846066,31.704060,20.588062
24.09.2013,15.444569,101.336601,90.660011,71.894493,79.139183,98.057396,37.727009,31.910885,20.523727
25.09.2013,15.205523,100.919327,90.354141,70.965424,79.009689,97.570343,37.838127,31.676479,20.366455
26.09.2013,15.353623,101.660194,89.931747,70.957283,79.471031,97.943741,37.846066,32.329136,20.387896
27.09.2013,15.244052,101.115196,89.312752,70.680206,78.605019,97.586594,37.933384,33.845844,20.645250
30.09.2013,15.054588,100.059227,88.482536,70.647614,77.868484,96.929070,37.790512,33.386238,20.538017
01.10.2013,15.408573,100.272125,88.351425,71.283264,77.803757,97.099548,38.687454,33.285118,20.652397
02.10.2013,15.459092,100.348785,87.994606,71.136574,77.115791,96.758621,38.393761,33.041534,20.738182
03.10.2013,15.264894,98.134712,86.115715,70.557968,76.622086,96.230988,38.385834,32.926628,20.566614
04.10.2013,15.252889,99.803764,86.028343,71.152901,76.646355,96.920944,38.282635,33.156433,20.731033
07.10.2013,15.401944,99.369484,85.838997,70.566101,76.371201,96.344650,38.012753,32.788742,20.459387
08.10.2013,15.186893,98.305016,85.008774,69.767479,76.031242,95.102684,37.901638,32.301552,20.187740
09.10.2013,15.365310,97.479004,84.571815,70.052689,75.488960,95.435486,37.520638,32.581921,20.223482
10.10.2013,15.461615,101.251450,84.753906,71.535889,76.435936,96.872246,37.695263,33.753937,20.566614
11.10.2013,15.561716,100.468025,85.693336,72.896866,76.678749,97.992462,37.536510,33.763130,20.530869
14.10.2013,15.663714,101.728302,86.356049,73.182098,76.662552,98.544434,37.107891,34.038891,20.981234
15.10.2013,15.747082,100.638329,86.042900,73.288017,75.917923,97.261887,36.965015,33.878029,20.845419
16.10.2013,15.823809,102.477699,86.778427,74.249657,77.067253,98.171021,37.441254,34.250305,21.302923
17.10.2013,15.930861,104.138260,87.040588,74.950500,77.269569,99.534737,37.393631,34.259495,21.631765
18.10.2013,16.069483,104.334114,87.135284,74.673439,77.051025,99.713326,36.996765,34.898369,21.810474
21.10.2013,16.463261,103.439980,87.259071,74.322998,76.557335,100.046143,36.917397,34.971905,21.731840
22.10.2013,16.416206,104.300049,87.856232,75.268333,76.986282,100.492577,36.885632,34.912151,21.932003
23.10.2013,16.576935,109.869324,87.484840,75.056458,76.249779,100.005554,36.957073,34.728306,21.874811
24.10.2013,16.796400,109.835243,87.797974,75.260208,76.630173,100.240952,36.687199,34.705338,21.881969
25.10.2013,16.608511,111.717194,87.819824,75.048309,76.711121,100.995857,36.941200,34.792648,21.881969
28.10.2013,16.732300,110.601662,88.052856,75.292778,77.188644,101.401726,35.996632,34.705338,21.974895
29.10.2013,16.315474,110.414322,88.482536,75.903992,77.739021,101.693954,36.179195,34.889175,22.339476
30.10.2013,16.575045,110.431335,87.608620,75.618774,77.722816,101.296196,35.909325,34.990280,22.110725
31.10.2013,16.505573,111.129623,87.361031,75.472084,78.119431,102.156647,35.790260,34.820232,21.939152
01.11.2013,16.421261,113.284103,85.940941,76.091423,78.702133,102.197227,35.901375,34.958115,22.282291
04.11.2013,16.633461,113.079704,86.006485,75.814377,78.758804,102.538162,36.290321,35.100586,22.346622
05.11.2013,16.592411,113.743950,86.261368,75.635048,78.839752,102.375824,36.004570,35.482079,22.332321
06.11.2013,16.545404,113.748215,88.220360,75.822517,79.236328,103.195656,36.480816,35.279842,22.310719
07.11.2013,16.277649,112.397835,87.324631,75.537285,78.669769,102.611237,36.369705,34.792648,22.267494
08.11.2013,16.533972,114.090111,88.256783,76.645630,78.515984,103.893761,37.147575,35.445301,22.562857
11.11.2013,16.486012,113.269608,88.176666,76.841217,78.580742,103.861267,37.306320,35.463688,22.505217
12.11.2013,16.516499,113.098686,87.390152,76.246277,79.042076,104.194115,37.774632,35.330402,22.606079
13.11.2013,16.536190,113.816589,87.455688,76.066994,79.406288,104.380783,37.576202,35.780811,22.959074
14.11.2013,16.775360,115.457550,87.800850,76.539673,78.961151,105.354889,37.957203,36.143902,23.052723
15.11.2013,16.674673,116.303711,88.168030,76.922684,78.443138,105.403587,38.155628,36.410488,23.196806
18.11.2013,16.472670,118.252357,88.535210,76.849342,79.033981,105.630859,38.108021,36.116333,23.059929
19.11.2013,16.501890,117.072906,89.636780,77.305725,79.301079,105.565910,38.155628,35.762424,22.807791
20.11.2013,16.357376,113.201241,89.592705,77.542030,78.944962,105.374207,38.203255,35.776215,22.995092
21.11.2013,16.552395,113.611481,90.664879,77.582771,79.074440,106.328636,38.592194,35.891117,23.031113
22.11.2013,16.509830,116.209656,91.083481,78.165436,79.535782,106.875145,38.846207,36.249638,23.139174
25.11.2013,16.634970,113.671295,90.870506,78.477264,80.061874,107.046440,39.417706,36.369114,23.153578
26.11.2013,16.941790,115.192604,90.165520,78.009514,79.479111,107.796883,39.354195,36.585129,22.973482
27.11.2013,17.340721,115.141335,89.901138,77.943871,79.209816,108.898132,39.552639,36.461044,22.966280
29.11.2013,17.661837,114.739616,89.915817,77.681274,79.462791,108.906273,39.552639,36.373714,22.858221
02.12.2013,17.508106,114.662720,89.842407,77.369431,78.760956,104.150665,39.830452,36.350742,22.930258
03.12.2013,17.987391,112.816643,89.974579,77.115036,78.654839,103.269691,39.497066,36.369114,22.490816
04.12.2013,17.945467,112.389267,89.423782,76.836021,78.108101,103.155472,39.139885,36.226654,22.526833
05.12.2013,18.037579,113.440559,88.931770,76.294395,77.879578,103.457298,38.743008,36.286388,22.512426
06.12.2013,17.787296,115.534485,89.805679,77.500732,78.997620,104.909286,39.203392,36.704643,22.721342
09.12.2013,17.990885,115.107155,90.576744,77.500732,78.116249,104.876656,39.338337,36.667866,22.750154
10.12.2013,17.962944,114.269600,90.811775,77.254532,77.879578,104.044609,39.235142,36.410488,22.577261
11.12.2013,17.829855,113.295250,89.666153,76.409271,77.740845,103.408363,38.854137,35.316612,22.080185
12.12.2013,17.803814,113.637108,88.851021,74.809059,76.794182,103.253380,38.701954,35.146027,21.792034
13.12.2013,17.609745,114.380676,88.050529,74.964981,77.071655,103.130981,38.750015,35.224400,21.792034
16.12.2013,17.707253,115.141335,88.285538,74.981384,77.895912,104.134331,38.517738,35.242844,21.792034
17.12.2013,17.627533,116.132767,87.198647,74.398743,77.022682,107.176971,38.365559,35.390377,21.712784
18.12.2013,17.493498,115.799438,89.298973,76.023582,78.287636,110.774277,39.166512,36.215668,22.166636
19.12.2013,17.293077,115.525955,90.488632,75.481964,77.642914,111.271881,39.078400,36.081966,22.123409
20.12.2013,17.437908,116.807953,90.165520,75.572227,78.760956,111.524712,39.502907,35.657787,21.792034
23.12.2013,18.107138,116.577179,90.180214,75.523003,78.589584,111.589989,39.534946,35.551750,21.864073
24.12.2013,18.030279,116.944702,90.701607,75.547600,78.785431,111.745003,39.574997,35.805325,21.820843
26.12.2013,17.910526,118.175438,91.656273,75.941513,79.030258,112.805397,39.823284,36.049690,22.008146
27.12.2013,17.789515,117.004524,91.964714,75.785614,79.087387,113.670074,39.879356,36.035854,22.072985
30.12.2013,17.612602,116.166946,91.230354,75.744591,79.168999,113.727173,39.999500,36.303272,22.109003
31.12.2013,17.819059,116.654099,91.729713,75.161919,79.185356,114.404236,40.087601,36.257153,22.065779
02.01.2014,17.568451,116.807953,91.164238,74.702354,78.679359,112.674896,39.639069,36.072746,21.943314
03.01.2014,17.182550,117.619873,91.318466,75.375275,78.785431,112.935913,39.831303,35.975906,21.986536
06.01.2014,17.276245,118.295074,91.076134,75.769188,78.222336,112.267044,39.839314,35.699287,22.008146
07.01.2014,17.152693,120.089874,91.847214,77.377640,78.654839,112.283340,40.135662,35.726944,22.145023
08.01.2014,17.261324,120.354836,90.540024,77.270950,77.863258,111.451324,39.879356,35.542519,22.296303
09.01.2014,17.040892,121.474449,90.540024,77.738724,77.904068,111.304489,39.663105,35.542519,22.281904
10.01.2014,16.927183,121.277863,88.865685,77.746918,78.181534,111.084274,39.951435,35.464142,22.109003
13.01.2014,17.015797,120.252281,87.573196,77.549965,77.389923,109.860664,42.546513,34.661919,22.000940
14.01.2014,17.354380,119.662537,87.808212,77.730522,77.708221,112.087585,42.450417,34.657307,22.332331
15.01.2014,17.702810,120.183922,87.521790,77.796158,77.904068,112.927750,42.065945,34.777187,22.462002
16.01.2014,17.604031,119.833450,87.264771,77.664848,78.393707,112.699371,42.049934,34.482121,22.454800
17.01.2014,17.172705,120.047142,87.602554,78.009514,77.471542,112.006020,41.609406,33.836632,22.397163
21.01.2014,17.439505,121.081291,88.388344,77.164276,77.593964,111.745003,41.513294,34.002609,22.498013
22.01.2014,17.517002,123.388924,88.439743,77.402260,77.430725,111.328957,41.128841,33.887344,22.526833
23.01.2014,17.665329,120.773605,86.941650,76.105644,77.789818,109.885147,41.329071,33.532352,22.339529
24.01.2014,17.344213,116.790833,85.399490,74.357697,77.063477,106.222572,41.633434,33.034401,21.676765
27.01.2014,17.484917,117.397675,85.502296,73.807877,76.769699,105.194778,42.073956,33.149654,21.366993
28.01.2014,16.087397,117.166893,85.803375,73.939186,76.859474,105.888130,42.346279,33.523117,21.914494
29.01.2014,15.904763,110.919273,85.186508,72.954430,76.018906,106.247040,41.817650,33.089733,21.691175
30.01.2014,15.873960,108.141563,85.516975,73.446785,76.549339,104.452477,42.858894,34.090202,22.202658
31.01.2014,15.900002,107.056137,81.977310,72.601555,76.851288,104.566681,42.426380,33.587654,21.900085
03.02.2014,15.929543,105.192955,81.617485,71.214653,75.912811,101.067253,41.713528,32.679390,22.044165
04.02.2014,16.160128,104.304108,81.389832,71.083366,75.969917,103.367561,42.858894,32.508801,22.649302
05.02.2014,16.280825,103.757126,80.427818,71.624985,76.369820,103.889641,42.874905,32.550297,22.264307
06.02.2014,16.375721,104.842545,81.712944,72.831322,77.479691,105.145813,43.067131,32.969860,22.402321
07.02.2014,16.604816,108.560356,82.285751,73.889923,78.279457,106.312317,43.868099,33.513901,22.678360
10.02.2014,16.902294,108.680016,82.021393,74.735176,77.414398,105.798409,43.964199,33.504669,22.859959
11.02.2014,17.124998,111.244041,83.409340,76.294395,77.806137,106.842514,44.612972,34.108658,23.157787
12.02.2014,17.123722,110.126709,83.001854,75.843056,77.438904,107.101166,44.052319,34.168598,22.961658
13.02.2014,17.395634,111.304184,83.357468,75.957932,77.904068,106.854858,44.132412,34.518993,23.027031
14.02.2014,17.381573,111.871475,84.076134,76.122055,78.165207,108.480560,44.404720,34.611206,23.201366
18.02.2014,17.445478,112.275421,83.505669,75.637871,78.361076,108.217804,44.604958,34.675751,23.157787
19.02.2014,17.170050,110.350159,84.165047,75.202950,77.977531,107.199677,44.084351,34.495945,22.867228
20.02.2014,16.971313,111.355766,84.905945,75.810242,78.140747,108.020760,44.701084,34.846344,22.918072
21.02.2014,16.782791,110.255623,83.483437,75.644920,78.711998,108.028984,44.877289,35.261276,22.852699
24.02.2014,16.856277,111.381561,84.572540,75.306038,78.752792,108.546249,44.997425,35.888313,23.237690
25.02.2014,16.680864,108.966377,85.180077,75.306038,78.850754,109.145653,44.781174,36.012798,23.165049
26.02.2014,16.530373,108.820282,85.580139,75.306038,78.254982,109.088173,45.069515,36.155716,23.237690
27.02.2014,16.860119,110.496284,85.713524,75.512665,78.254982,110.303352,45.381897,36.081738,23.412031
28.02.2014,16.814430,110.805695,85.446793,76.140816,78.312592,110.623581,45.646198,36.211227,23.324860
03.03.2014,16.862997,110.204063,85.083763,75.677979,77.629471,108.554466,45.189651,35.790386,23.230427
04.03.2014,16.974184,111.931633,85.439377,77.149223,78.172691,108.940361,45.702274,36.359219,23.746178
05.03.2014,17.009974,110.693939,84.779991,76.529312,78.205597,109.901062,45.558094,35.804249,23.789759
06.03.2014,16.958532,110.754128,85.091133,76.777283,78.666489,110.089874,45.862457,36.174232,23.579098
07.03.2014,16.948626,110.479080,85.261551,77.132683,78.600677,110.114532,46.030659,36.747688,23.557308
10.03.2014,16.963964,109.060921,85.824631,77.240120,78.353729,109.662888,45.910511,36.525700,23.528254
11.03.2014,17.129160,108.012344,84.839272,77.273209,81.300255,108.800758,45.405903,36.442459,23.550043
12.03.2014,17.145763,106.946571,85.683876,77.364113,81.242638,108.850075,45.502037,36.521080,23.230427
13.03.2014,16.955339,104.763466,84.794800,76.868187,80.139755,107.404953,45.033852,36.317596,22.605721
14.03.2014,16.764904,105.812057,84.535484,76.711128,80.312592,106.600296,44.961201,36.220478,22.685616
17.03.2014,16.830399,107.797478,85.254135,77.636887,80.329063,108.603722,45.413235,36.525700,22.823639
18.03.2014,16.979303,106.611389,86.120995,77.645157,80.090385,108.989639,45.493965,36.830933,23.194109
19.03.2014,16.974831,105.064285,85.350471,77.355858,79.094482,107.749802,45.195297,36.604321,23.034294
20.03.2014,16.893034,106.344925,85.580139,77.793922,79.506012,108.735085,44.872410,36.659805,23.179573
21.03.2014,17.026272,105.356514,85.669044,79.289963,78.575958,109.301643,44.121708,34.782200,23.375711
24.03.2014,17.228205,106.078491,85.832047,78.686554,79.160339,108.726891,43.411369,34.620331,22.874487
25.03.2014,17.413528,106.594154,86.750755,80.488441,78.938126,110.073441,44.549530,34.060753,23.114202
26.03.2014,17.247059,106.173027,87.210098,80.215675,78.880493,109.277008,45.219521,33.861889,23.375711
27.03.2014,17.172930,105.897987,87.180473,80.405785,79.143867,109.071732,44.985416,33.908134,23.317595
28.03.2014,17.153755,106.972359,87.795403,80.538025,80.032761,110.188423,45.187218,34.009880,23.157787
31.03.2014,17.149929,107.857635,88.099167,81.190987,80.682968,111.387222,45.824917,34.157875,23.332119
01.04.2014,17.306803,110.195465,88.165833,80.951309,80.575981,112.101524,45.502029,34.402985,23.208630
02.04.2014,17.335567,110.281410,88.425156,81.190987,80.320831,111.666344,45.574669,34.472340,23.455614
03.04.2014,17.215427,110.685379,88.195488,81.215790,80.378464,111.781311,45.372868,34.217983,23.535521
04.04.2014,16.992723,109.482071,88.017662,81.348038,80.551277,111.551376,45.300232,33.686153,23.361179
07.04.2014,16.725920,107.943573,86.935989,80.909988,79.843460,110.352623,44.549530,32.756592,22.663830
08.04.2014,16.724955,106.705940,87.276787,81.050484,80.724113,110.713890,44.428448,33.723148,22.424112
09.04.2014,16.944790,109.052330,88.239944,81.786079,80.946350,111.534988,46.091290,34.019123,22.685616
10.04.2014,16.726238,106.267593,86.454414,79.794128,81.835236,109.999550,45.082287,33.505775,22.235256
11.04.2014,16.602583,104.918159,86.706291,80.066902,81.720001,108.702255,45.138786,32.950825,21.690451
14.04.2014,16.668728,105.932388,87.943581,80.290062,82.394905,109.326279,44.856270,33.473423,21.697712
15.04.2014,16.549862,106.809067,89.129028,81.992744,82.987488,110.098061,45.243725,33.427170,21.712236
16.04.2014,16.583418,108.330368,90.262558,81.620804,82.987488,112.298592,45.413235,33.806393,21.857523
17.04.2014,16.772892,109.946205,91.633224,81.794373,82.510117,113.086807,45.582752,34.236481,21.973747
21.04.2014,16.971952,109.860268,92.048119,82.653961,82.032761,113.817535,46.212372,34.176361,22.416851
22.04.2014,16.988882,109.628204,91.870308,82.802734,81.744675,114.039246,46.632107,34.384476,22.518551
23.04.2014,16.766815,112.275421,92.381493,82.835793,81.588318,113.300285,46.414173,34.268864,22.460432
24.04.2014,18.141397,111.613632,92.092575,82.620903,82.172653,112.200050,46.438389,33.940506,22.307892
25.04.2014,18.274639,110.582245,91.862892,82.480408,82.905190,112.126152,46.204288,33.621407,22.336950
28.04.2014,18.982370,109.189842,93.152039,83.761543,82.559494,112.676254,45.752262,33.145065,23.274010
29.04.2014,18.926140,110.332954,93.329849,83.505325,83.538940,112.938995,47.398960,33.519657,23.070616
30.04.2014,18.854563,110.891640,92.996452,83.720207,83.440163,114.203476,47.269810,33.737015,22.721947
01.05.2014,18.898979,110.410347,92.566765,83.092064,83.094460,115.615723,48.125435,33.723148,22.627510
02.05.2014,18.934124,111.682373,92.403755,82.083649,83.481308,115.049171,46.995354,33.755512,22.336950
05.05.2014,19.201878,113.418571,92.877930,82.653961,83.242607,115.451500,47.326309,33.894260,21.763088
06.05.2014,18.992601,112.447334,92.588966,82.248947,83.086227,114.367683,46.099358,33.413280,21.378094
07.05.2014,18.926140,112.663406,93.522491,83.406128,83.917534,115.886688,45.074211,33.380909,21.268160
08.05.2014,18.892403,112.853592,92.677872,83.067238,83.909294,115.632149,44.258938,33.783264,21.378090
09.05.2014,18.813681,113.311661,92.633438,83.406128,84.715897,116.050888,44.565674,33.968250,21.275490
12.05.2014,19.047913,114.608109,92.789001,83.083771,84.658264,117.266068,44.630245,34.513966,21.348780
13.05.2014,19.077789,115.342781,93.240936,83.497032,85.209717,116.945839,45.001553,34.495461,21.400082
14.05.2014,19.081324,114.945206,93.663239,83.373062,84.798172,116.264381,45.502029,34.028378,21.326790
15.05.2014,18.919067,113.406708,92.512550,83.224289,84.361961,115.755310,45.114578,33.732395,21.297470
16.05.2014,19.198277,113.060989,92.041801,83.133369,84.888733,115.878479,45.098431,34.194859,21.341450
19.05.2014,19.425768,113.527710,91.869934,83.182953,84.024513,116.321861,45.485882,34.449219,21.458714
20.05.2014,19.429621,111.997879,91.533691,82.860603,83.563622,115.139503,45.203362,33.880386,21.436726
21.05.2014,19.481035,113.190659,92.774094,83.596214,84.411331,116.201050,45.671532,34.319729,21.671246
22.05.2014,19.511877,113.951256,92.378029,84.029007,84.320816,115.911926,45.598892,34.629581,21.737206
23.05.2014,19.732288,114.443878,92.183762,84.045670,83.950439,116.597595,45.857204,35.078186,21.612617
27.05.2014,20.101791,115.965103,91.787743,83.904160,84.246742,116.845459,45.760330,35.429657,21.700562
28.05.2014,20.049742,116.103378,91.548622,83.479706,83.374306,116.837151,45.526257,35.272408,21.700562
29.05.2014,20.415056,116.803467,91.399208,83.862572,84.079521,117.630219,46.575600,35.434784,21.693237
30.05.2014,20.338593,116.898560,91.750381,84.445175,84.154205,117.762421,46.704754,35.680672,21.715214
02.06.2014,20.198822,117.460373,91.317001,85.036118,84.652023,117.572403,46.761272,35.592522,21.773851
03.06.2014,20.484461,117.443054,91.571060,85.277481,84.170807,118.043259,46.745121,35.049732,21.685905
04.06.2014,20.718378,116.967705,91.421623,85.460571,84.992203,117.522804,46.761272,35.318806,21.722546
05.06.2014,20.799664,118.255516,92.295845,85.910027,85.000488,118.720695,46.898491,35.198185,21.810492
06.06.2014,20.742474,119.491501,92.796501,85.876709,84.593941,119.488953,46.696690,35.365204,21.561310
09.06.2014,21.074381,119.240837,92.930984,85.910027,84.112724,120.050720,46.769337,35.569324,21.510012
10.06.2014,21.198080,118.627190,93.655777,86.642426,83.697899,119.761612,47.213299,35.402328,21.619946
11.06.2014,21.110369,115.904587,93.536240,85.993240,83.316238,119.298981,47.471600,34.859512,21.568642
12.06.2014,20.757256,114.253754,94.231140,85.335709,82.768646,118.191971,47.414677,34.687859,21.583296
13.06.2014,20.530088,114.340179,95.090416,85.335709,83.374298,118.431541,47.365879,34.618279,21.641928
16.06.2014,20.737011,114.556259,96.046875,85.269127,83.880394,118.398514,47.227612,34.585800,21.700562
17.06.2014,20.710024,114.478455,96.263557,84.836342,84.021461,118.704201,47.219486,34.836311,21.605288
18.06.2014,20.732510,114.504395,97.347015,85.568748,84.087830,119.232895,47.504135,35.355919,21.773851
19.06.2014,20.660538,114.798271,98.624763,86.401070,84.552452,119.365082,47.414677,35.091480,21.685905
20.06.2014,20.446875,114.175972,98.886284,87.616241,84.560753,119.918579,47.918907,34.840961,21.825148
23.06.2014,20.428877,113.095581,99.364502,87.183434,84.552452,119.034630,47.577332,35.003338,21.583296
24.06.2014,20.305176,111.626228,98.460358,87.050247,84.187416,118.208488,47.105606,34.785297,21.473370
25.06.2014,20.323168,109.819809,98.056877,88.024063,84.303535,118.671120,47.870110,35.476543,21.839811
26.06.2014,20.444624,110.649567,97.825241,87.932518,84.220573,118.737228,47.601738,35.657475,21.685905
27.06.2014,20.687529,111.098991,97.406799,87.383179,84.179108,118.704201,46.788445,36.037895,21.744534
30.06.2014,20.901197,109.966759,97.548759,87.075241,83.581734,118.332375,47.048691,35.977585,21.751860
01.07.2014,21.033895,110.761917,97.541290,88.115631,83.797432,119.422920,47.585453,36.186359,22.045006
02.07.2014,21.024902,110.303810,97.309631,88.107292,83.407486,119.976357,48.024639,36.088924,22.257553
03.07.2014,21.148598,111.073067,98.026993,87.741089,83.780846,120.125099,48.146629,36.395115,22.374809
07.07.2014,21.584930,111.574379,97.488991,88.614975,83.108810,119.712013,47.593613,36.487907,22.345491
08.07.2014,21.445482,109.586464,97.063065,87.990768,83.042442,119.422920,47.308941,36.033268,22.096313
09.07.2014,21.454479,109.586464,98.176422,88.257103,83.855522,119.521996,47.617992,36.506462,22.023026
10.07.2014,21.375765,109.586464,97.324593,88.057358,83.448975,118.869408,47.642391,35.954391,21.986380
11.07.2014,21.416246,110.710060,95.994568,87.474739,83.274750,119.216362,47.528538,35.856960,22.037683
14.07.2014,21.692892,111.946030,96.584854,87.707771,83.357712,119.786377,47.317078,36.163158,22.162273
15.07.2014,21.438738,111.583031,96.584854,85.959969,83.216682,119.835938,47.097488,36.200260,22.286861
16.07.2014,21.317282,110.130966,97.802803,85.077736,82.362099,120.752937,47.292679,35.685303,22.689951
17.07.2014,20.937178,108.799911,97.197578,83.537941,81.615395,118.580231,46.845375,35.504387,22.389465
18.07.2014,21.238562,110.321121,97.429222,84.728172,82.129799,119.645935,47.447201,35.963665,22.521383
21.07.2014,21.128363,110.891571,98.101700,84.287025,80.935059,119.208138,47.170677,35.638916,22.242891
22.07.2014,21.303789,112.136192,99.065605,85.285805,79.873070,119.885513,47.520401,35.740982,22.345491
23.07.2014,21.859327,109.517296,100.037003,85.052757,79.109764,119.521996,47.260159,35.894089,22.272211
24.07.2014,21.823339,107.520729,100.761787,85.061073,79.109764,119.893784,47.341469,36.464710,22.235561
25.07.2014,21.967291,106.483559,99.805351,84.986168,79.416725,119.885513,47.292679,36.056461,22.125628
28.07.2014,22.270914,106.362534,99.558769,84.986168,79.466530,120.224205,47.146286,36.371925,22.059673
29.07.2014,22.126974,105.722969,98.946053,84.861320,79.499710,118.976814,47.642391,36.232750,21.788506
30.07.2014,22.075243,105.697021,99.028259,85.144310,79.607590,118.745461,47.235752,36.933273,21.633244
31.07.2014,21.501711,104.132614,96.569923,83.304916,78.454315,116.391075,46.145943,35.782722,21.219213
01.08.2014,21.620918,104.046181,95.568642,83.146782,78.238602,115.746712,46.194740,35.620358,21.337509
04.08.2014,21.499468,103.657257,95.770386,83.363190,78.246887,116.275421,46.406197,35.796658,21.256176
05.08.2014,21.393761,104.815437,93.371834,83.080200,77.516777,115.474075,45.568508,35.685303,21.004797
06.08.2014,21.357773,102.902412,93.947205,83.820946,77.549988,115.284058,45.487186,35.787380,20.908686
07.08.2014,21.355511,104.206741,93.887428,83.171753,77.417229,114.937119,45.251331,35.420864,20.731243
08.08.2014,21.414276,104.893692,95.538780,84.128899,77.616364,116.358025,45.991413,35.750256,20.953043
11.08.2014,21.696821,105.041512,95.426666,84.195473,77.599739,116.134972,46.080883,35.750256,20.886503
12.08.2014,21.692297,104.754562,94.963402,83.754356,77.624626,116.382797,46.381794,35.597160,20.760817
13.08.2014,21.979355,106.067596,95.344490,84.678207,77.956497,117.142838,47.048691,35.838406,20.856928
14.08.2014,22.038126,107.919724,94.866264,84.911263,77.707588,117.588905,47.805054,35.861610,21.241392
15.08.2014,22.146624,107.093643,95.024498,84.203789,77.815468,117.241943,47.666782,35.782722,21.174847
18.08.2014,22.413343,108.676224,95.175224,85.477226,78.197121,119.059425,47.512264,36.441513,21.322718
19.08.2014,22.723003,109.197960,96.177460,85.693619,78.363060,119.166801,47.910778,36.422951,21.396654
20.08.2014,22.732048,110.737076,96.071960,85.901711,78.147339,120.168182,48.374359,36.608528,21.359682
21.08.2014,22.734304,110.867500,96.403526,86.717346,78.429451,120.085106,47.861977,36.622440,21.307934
22.08.2014,22.901569,110.832703,95.785622,86.390541,78.363060,119.777603,48.122242,36.784817,21.381865
25.08.2014,22.951302,111.589211,96.335732,86.499504,78.354767,120.251297,48.577679,37.118855,21.374474
26.08.2014,22.804375,111.823997,96.644684,86.675461,78.080956,120.168182,48.959923,36.872971,21.596275
27.08.2014,23.084650,111.476181,96.938568,86.491127,78.528999,119.619713,49.024979,36.984306,21.803295
28.08.2014,23.111784,110.528358,97.021469,86.264839,78.780045,119.652931,48.797268,36.677197,21.721962
29.08.2014,23.168289,110.258804,97.548965,86.918449,78.428589,119.669594,48.886719,36.551556,21.729355
02.09.2014,23.349112,109.111008,96.109657,86.608406,77.658691,119.852386,48.626472,36.891243,21.633244
03.09.2014,22.363607,109.510979,96.350792,86.943588,77.943192,119.520004,49.187645,36.677197,21.736748
04.09.2014,22.178268,109.093613,95.552002,87.010620,77.834404,119.345474,48.862328,37.189056,21.714571
05.09.2014,22.370398,108.424065,96.004135,87.496628,77.884644,119.835800,49.756935,38.175545,21.921583
08.09.2014,22.232510,111.284889,95.107407,87.186600,77.407639,120.409203,49.651215,38.343071,21.736748
09.09.2014,22.148888,111.484879,94.331245,86.977142,76.227692,120.051819,49.252708,38.082489,21.611059
10.09.2014,22.829239,111.493553,93.653038,87.974251,77.826065,120.201424,49.415356,38.375637,21.766321
11.09.2014,22.926432,110.989235,93.313927,87.605553,77.792580,119.960419,49.235123,38.073174,21.906797
12.09.2014,22.978426,110.389221,92.432243,87.630707,78.110596,119.619713,48.784557,38.082489,21.758932
15.09.2014,22.971636,109.832733,93.622894,87.748009,78.219360,120.068474,48.759983,37.975456,22.121210
16.09.2014,22.797596,110.710968,94.165459,88.720001,78.453690,120.375954,49.145027,37.784660,22.217325
17.09.2014,22.960335,111.093582,93.984604,88.979759,78.269577,120.808098,49.054905,37.928932,22.439131
18.09.2014,23.007807,111.806595,93.547546,89.951767,78.227722,122.029678,49.407173,38.142979,22.609177
19.09.2014,22.820200,112.476151,94.044876,90.488029,78.964157,121.905067,49.554623,38.068520,22.476095
22.09.2014,22.842804,111.832703,93.057716,90.395851,78.604301,121.090652,49.628361,37.556652,22.313442
23.09.2014,23.199932,110.763138,92.733658,90.043938,78.252846,119.977051,49.382587,37.282116,22.217325
24.09.2014,22.998766,111.806595,92.236336,91.032677,79.499718,120.400879,49.448135,37.617157,22.409555
25.09.2014,22.121767,110.554466,90.940186,89.742271,78.796791,118.406425,48.858295,37.109943,22.165571
26.09.2014,22.772730,111.902260,91.535538,89.742271,79.248680,118.356560,48.653484,41.646889,21.973343
29.09.2014,22.628071,111.971832,90.842224,89.273064,80.520676,118.165421,48.669868,41.470078,22.010313
30.09.2014,22.772730,110.763138,89.915337,89.314934,79.340729,117.741562,48.563374,41.507301,21.862440
01.10.2014,22.417862,108.406662,88.656914,87.396072,78.821884,115.663963,48.096416,40.809303,21.551918
02.10.2014,22.580605,107.971893,88.249969,87.018997,78.763321,115.240143,48.211109,41.553829,21.485367
